# Binning scheme file
# X_pix  Y_pix  binid
 15.0000   2.0000     654
 15.0000   3.0000     654
 15.0000   4.0000     670
 15.0000   5.0000     662
 15.0000   6.0000     669
 15.0000   7.0000     669
 15.0000   8.0000     672
 15.0000   9.0000     672
 15.0000  10.0000     672
 16.0000  -9.0000     674
 16.0000  -8.0000     674
 16.0000  -7.0000     674
 16.0000  -6.0000     674
 16.0000  -4.0000     668
 16.0000  -3.0000     668
 16.0000  -2.0000     668
 16.0000  -1.0000     665
 16.0000   0.0000     665
 16.0000   1.0000     665
 16.0000   2.0000     654
 16.0000   3.0000     670
 16.0000   4.0000     670
 16.0000   5.0000     670
 16.0000   6.0000     669
 16.0000   7.0000     669
 16.0000   8.0000     672
 16.0000   9.0000     672
 16.0000  10.0000     672
 17.0000  -3.0000     668
 17.0000  -2.0000     668
 17.0000   2.0000     670
 17.0000   3.0000     670
 17.0000   7.0000     669
 17.0000   8.0000     672
 17.0000   9.0000     672
