# Binning scheme file
# X_pix  Y_pix  binid
  3.0000   2.0000     351
  3.0000   3.0000     349
  3.0000   4.0000     350
  3.0000   5.0000     352
  3.0000   6.0000     356
  3.0000   7.0000     359
  3.0000   8.0000     363
  3.0000   9.0000     369
  3.0000  10.0000     377
  3.0000  11.0000     383
  3.0000  12.0000     383
  3.0000  13.0000     379
  3.0000  14.0000     416
  3.0000  15.0000     416
  3.0000  16.0000     414
  3.0000  17.0000     414
  3.0000  18.0000     414
  3.0000  19.0000     455
  3.0000  20.0000     449
  3.0000  21.0000     449
  3.0000  22.0000     449
  3.0000  23.0000     449
  4.0000 -22.0000     684
  4.0000 -21.0000     684
  4.0000 -20.0000     684
  4.0000 -19.0000     684
  4.0000 -18.0000     684
  4.0000 -17.0000     684
  4.0000 -16.0000     645
  4.0000 -15.0000     645
  4.0000 -14.0000     645
  4.0000 -13.0000     645
  4.0000 -12.0000     593
  4.0000 -11.0000     593
  4.0000 -10.0000     541
  4.0000  -9.0000     541
  4.0000  -8.0000     517
  4.0000  -7.0000     487
  4.0000  -6.0000     464
  4.0000  -5.0000     436
  4.0000  -4.0000     422
  4.0000  -3.0000     403
  4.0000  -2.0000     396
  4.0000  -1.0000     387
  4.0000   0.0000     376
  4.0000   1.0000     373
  4.0000   2.0000     368
  4.0000   3.0000     366
  4.0000   4.0000     365
  4.0000   5.0000     367
  4.0000   6.0000     372
  4.0000   7.0000     375
  4.0000   8.0000     380
  4.0000   9.0000     384
  4.0000  10.0000     390
  4.0000  11.0000     397
  4.0000  12.0000     397
  4.0000  13.0000     419
  4.0000  14.0000     416
  4.0000  15.0000     416
  4.0000  16.0000     416
  4.0000  17.0000     455
  4.0000  18.0000     455
  4.0000  19.0000     455
  4.0000  20.0000     455
  4.0000  21.0000     449
  4.0000  22.0000     449
  4.0000  23.0000     449
  5.0000 -21.0000     684
  5.0000 -20.0000     684
  5.0000 -19.0000     684
  5.0000 -18.0000     684
  5.0000 -17.0000     696
  5.0000 -16.0000     645
  5.0000 -15.0000     645
  5.0000 -14.0000     645
  5.0000 -13.0000     645
  5.0000 -12.0000     593
  5.0000 -11.0000     593
  5.0000 -10.0000     563
  5.0000  -9.0000     563
  5.0000  -8.0000     535
  5.0000  -7.0000     513
  5.0000  -6.0000     485
  5.0000  -5.0000     465
  5.0000  -4.0000     444
  5.0000  -3.0000     427
  5.0000  -2.0000     418
  5.0000  -1.0000     404
  5.0000   0.0000     399
  5.0000   1.0000     393
  5.0000   2.0000     391
  5.0000   3.0000     388
  5.0000   4.0000     385
  5.0000   5.0000     386
  5.0000   6.0000     389
  5.0000   7.0000     392
  5.0000   8.0000     394
  5.0000   9.0000     400
  5.0000  10.0000     407
  5.0000  11.0000     417
  5.0000  12.0000     417
  5.0000  13.0000     419
  5.0000  14.0000     419
  5.0000  15.0000     456
  5.0000  16.0000     456
  5.0000  17.0000     455
  5.0000  18.0000     455
  5.0000  19.0000     455
  5.0000  20.0000     455
  5.0000  21.0000     455
  6.0000 -20.0000     696
  6.0000 -19.0000     696
  6.0000 -18.0000     696
  6.0000 -17.0000     696
  6.0000 -16.0000     662
  6.0000 -15.0000     662
  6.0000 -14.0000     662
  6.0000 -13.0000     662
  6.0000 -12.0000     625
  6.0000 -11.0000     625
  6.0000 -10.0000     597
  6.0000  -9.0000     560
  6.0000  -8.0000     560
  6.0000  -7.0000     532
  6.0000  -6.0000     514
  6.0000  -5.0000     488
  6.0000  -4.0000     473
  6.0000  -3.0000     460
  6.0000  -2.0000     441
  6.0000  -1.0000     429
  6.0000   0.0000     421
  6.0000   1.0000     413
  6.0000   2.0000     408
  6.0000   3.0000     405
  6.0000   4.0000     401
  6.0000   5.0000     402
  6.0000   6.0000     406
  6.0000   7.0000     409
  6.0000   8.0000     415
  6.0000   9.0000     420
  6.0000  10.0000     424
  6.0000  11.0000     437
  6.0000  12.0000     437
  6.0000  13.0000     450
  6.0000  14.0000     450
  6.0000  15.0000     456
  6.0000  16.0000     456
  6.0000  17.0000     455
  6.0000  18.0000     455
  6.0000  19.0000     455
  6.0000  20.0000     455
  6.0000  21.0000     455
  7.0000 -20.0000     696
  7.0000 -19.0000     696
  7.0000 -18.0000     696
  7.0000 -17.0000     696
  7.0000 -16.0000     696
  7.0000 -15.0000     662
  7.0000 -14.0000     662
  7.0000 -13.0000     662
  7.0000 -12.0000     625
  7.0000 -11.0000     625
  7.0000 -10.0000     597
  7.0000  -9.0000     597
  7.0000  -8.0000     559
  7.0000  -7.0000     559
  7.0000  -6.0000     537
  7.0000  -5.0000     519
  7.0000  -4.0000     497
  7.0000  -3.0000     479
  7.0000  -2.0000     463
  7.0000  -1.0000     458
  7.0000   0.0000     442
  7.0000   1.0000     439
  7.0000   2.0000     432
  7.0000   3.0000     430
  7.0000   4.0000     426
  7.0000   5.0000     425
  7.0000   6.0000     428
  7.0000   7.0000     431
  7.0000   8.0000     438
  7.0000   9.0000     440
  7.0000  10.0000     443
  7.0000  11.0000     452
  7.0000  12.0000     452
  7.0000  13.0000     450
  7.0000  14.0000     450
  7.0000  15.0000     456
  7.0000  16.0000     456
  7.0000  17.0000     557
  7.0000  18.0000     557
  7.0000  19.0000     557
  7.0000  20.0000     557
  7.0000  21.0000     557
  8.0000 -20.0000     696
  8.0000 -19.0000     696
  8.0000 -18.0000     696
  8.0000 -17.0000     696
  8.0000 -16.0000     680
  8.0000 -15.0000     680
  8.0000 -14.0000     680
  8.0000 -13.0000     652
  8.0000 -12.0000     652
  8.0000 -11.0000     652
  8.0000 -10.0000     638
  8.0000  -9.0000     596
  8.0000  -8.0000     596
  8.0000  -7.0000     562
  8.0000  -6.0000     562
  8.0000  -5.0000     544
  8.0000  -4.0000     526
  8.0000  -3.0000     507
  8.0000  -2.0000     490
  8.0000  -1.0000     478
  8.0000   0.0000     466
  8.0000   1.0000     461
  8.0000   2.0000     457
  8.0000   3.0000     453
  8.0000   4.0000     447
  8.0000   5.0000     446
  8.0000   6.0000     448
  8.0000   7.0000     451
  8.0000   8.0000     454
  8.0000   9.0000     459
  8.0000  10.0000     462
  8.0000  11.0000     470
  8.0000  12.0000     483
  8.0000  13.0000     483
  8.0000  14.0000     530
  8.0000  15.0000     530
  8.0000  16.0000     530
  8.0000  17.0000     557
  8.0000  18.0000     557
  8.0000  19.0000     557
  8.0000  20.0000     557
  9.0000 -19.0000     696
  9.0000 -18.0000     696
  9.0000 -17.0000     696
  9.0000 -16.0000     680
  9.0000 -15.0000     680
  9.0000 -14.0000     680
  9.0000 -13.0000     652
  9.0000 -12.0000     652
  9.0000 -11.0000     652
  9.0000 -10.0000     638
  9.0000  -9.0000     638
  9.0000  -8.0000     600
  9.0000  -7.0000     600
  9.0000  -6.0000     566
  9.0000  -5.0000     566
  9.0000  -4.0000     553
  9.0000  -3.0000     538
  9.0000  -2.0000     523
  9.0000  -1.0000     511
  9.0000   0.0000     498
  9.0000   1.0000     484
  9.0000   2.0000     480
  9.0000   3.0000     475
  9.0000   4.0000     471
  9.0000   5.0000     468
  9.0000   6.0000     469
  9.0000   7.0000     472
  9.0000   8.0000     476
  9.0000   9.0000     482
  9.0000  10.0000     489
  9.0000  11.0000     512
  9.0000  12.0000     528
  9.0000  13.0000     528
  9.0000  14.0000     530
  9.0000  15.0000     530
  9.0000  16.0000     530
  9.0000  17.0000     557
  9.0000  18.0000     557
  9.0000  19.0000     557
 10.0000 -18.0000     696
 10.0000 -17.0000     680
 10.0000 -16.0000     680
 10.0000 -15.0000     680
 10.0000 -14.0000     680
 10.0000 -13.0000     677
 10.0000 -12.0000     677
 10.0000 -11.0000     677
 10.0000 -10.0000     638
 10.0000  -9.0000     651
 10.0000  -8.0000     621
 10.0000  -7.0000     621
 10.0000  -6.0000     592
 10.0000  -5.0000     592
 10.0000  -4.0000     576
 10.0000  -3.0000     564
 10.0000  -2.0000     554
 10.0000  -1.0000     540
 10.0000   0.0000     529
 10.0000   1.0000     521
 10.0000   2.0000     515
 10.0000   3.0000     509
 10.0000   4.0000     506
 10.0000   5.0000     503
 10.0000   6.0000     505
 10.0000   7.0000     510
 10.0000   8.0000     516
 10.0000   9.0000     527
 10.0000  10.0000     531
 10.0000  11.0000     552
 10.0000  12.0000     552
 10.0000  13.0000     579
 10.0000  14.0000     579
 10.0000  15.0000     530
 10.0000  16.0000     624
 10.0000  17.0000     624
 10.0000  18.0000     624
 10.0000  19.0000     557
 11.0000 -17.0000     701
 11.0000 -16.0000     701
 11.0000 -15.0000     701
 11.0000 -14.0000     701
 11.0000 -13.0000     677
 11.0000 -12.0000     677
 11.0000 -11.0000     677
 11.0000 -10.0000     651
 11.0000  -9.0000     651
 11.0000  -8.0000     621
 11.0000  -7.0000     621
 11.0000  -6.0000     616
 11.0000  -5.0000     616
 11.0000  -4.0000     601
 11.0000  -3.0000     591
 11.0000  -2.0000     578
 11.0000  -1.0000     567
 11.0000   0.0000     561
 11.0000   1.0000     556
 11.0000   2.0000     551
 11.0000   3.0000     546
 11.0000   4.0000     543
 11.0000   5.0000     542
 11.0000   6.0000     545
 11.0000   7.0000     550
 11.0000   8.0000     555
 11.0000   9.0000     558
 11.0000  10.0000     568
 11.0000  11.0000     580
 11.0000  12.0000     609
 11.0000  13.0000     579
 11.0000  14.0000     579
 11.0000  15.0000     624
 11.0000  16.0000     624
 11.0000  17.0000     624
 11.0000  18.0000     624
 12.0000 -17.0000     701
 12.0000 -16.0000     701
 12.0000 -15.0000     701
 12.0000 -14.0000     701
 12.0000 -13.0000     677
 12.0000 -12.0000     686
 12.0000 -11.0000     686
 12.0000 -10.0000     686
 12.0000  -9.0000     651
 12.0000  -8.0000     642
 12.0000  -7.0000     642
 12.0000  -6.0000     637
 12.0000  -5.0000     637
 12.0000  -4.0000     617
 12.0000  -3.0000     617
 12.0000  -2.0000     605
 12.0000  -1.0000     598
 12.0000   0.0000     590
 12.0000   1.0000     581
 12.0000   2.0000     575
 12.0000   3.0000     572
 12.0000   4.0000     569
 12.0000   5.0000     570
 12.0000   6.0000     573
 12.0000   7.0000     577
 12.0000   8.0000     583
 12.0000   9.0000     599
 12.0000  10.0000     612
 12.0000  11.0000     619
 12.0000  12.0000     609
 12.0000  13.0000     631
 12.0000  14.0000     631
 12.0000  15.0000     631
 12.0000  16.0000     624
 12.0000  17.0000     624
 12.0000  18.0000     624
 13.0000 -17.0000     701
 13.0000 -16.0000     701
 13.0000 -15.0000     701
 13.0000 -14.0000     701
 13.0000 -13.0000     701
 13.0000 -12.0000     686
 13.0000 -11.0000     686
 13.0000 -10.0000     686
 13.0000  -9.0000     685
 13.0000  -8.0000     685
 13.0000  -7.0000     642
 13.0000  -6.0000     637
 13.0000  -5.0000     647
 13.0000  -4.0000     647
 13.0000  -3.0000     627
 13.0000  -2.0000     627
 13.0000  -1.0000     622
 13.0000   0.0000     618
 13.0000   1.0000     614
 13.0000   2.0000     611
 13.0000   3.0000     608
 13.0000   4.0000     607
 13.0000   5.0000     610
 13.0000   6.0000     613
 13.0000   7.0000     615
 13.0000   8.0000     620
 13.0000   9.0000     623
 13.0000  10.0000     630
 13.0000  11.0000     619
 13.0000  12.0000     664
 13.0000  13.0000     664
 13.0000  14.0000     631
 13.0000  15.0000     631
 13.0000  16.0000     624
 13.0000  17.0000     624
 14.0000 -16.0000     701
 14.0000 -15.0000     701
 14.0000 -14.0000     701
 14.0000 -13.0000     709
 14.0000 -12.0000     709
 14.0000 -11.0000     709
 14.0000 -10.0000     685
 14.0000  -9.0000     685
 14.0000  -8.0000     685
 14.0000  -7.0000     691
 14.0000  -6.0000     676
 14.0000  -5.0000     676
 14.0000  -4.0000     657
 14.0000  -3.0000     657
 14.0000  -2.0000     646
 14.0000  -1.0000     646
 14.0000   0.0000     640
 14.0000   1.0000     634
 14.0000   2.0000     632
 14.0000   3.0000     628
 14.0000   4.0000     626
 14.0000   5.0000     629
 14.0000   6.0000     633
 14.0000   7.0000     635
 14.0000   8.0000     643
 14.0000   9.0000     655
 14.0000  10.0000     665
 14.0000  11.0000     697
 14.0000  12.0000     697
 14.0000  13.0000     664
 14.0000  14.0000     718
 14.0000  15.0000     718
 14.0000  16.0000     718
 15.0000 -15.0000     701
 15.0000 -14.0000     709
 15.0000 -13.0000     709
 15.0000 -12.0000     709
 15.0000 -11.0000     709
 15.0000 -10.0000     711
 15.0000  -9.0000     711
 15.0000  -8.0000     691
 15.0000  -7.0000     691
 15.0000  -6.0000     676
 15.0000  -5.0000     676
 15.0000  -4.0000     657
 15.0000  -3.0000     681
 15.0000  -2.0000     666
 15.0000  -1.0000     666
 15.0000   0.0000     661
 15.0000   1.0000     661
 15.0000   2.0000     659
 15.0000   3.0000     656
 15.0000   4.0000     658
 15.0000   5.0000     660
 15.0000   6.0000     663
 15.0000   7.0000     667
 15.0000   8.0000     689
 15.0000   9.0000     698
 15.0000  10.0000     706
 15.0000  11.0000     706
 15.0000  12.0000     720
 15.0000  13.0000     720
 15.0000  14.0000     718
 15.0000  15.0000     718
 15.0000  16.0000     718
 16.0000 -15.0000     701
 16.0000 -14.0000     709
 16.0000 -13.0000     709
 16.0000 -12.0000     709
 16.0000 -11.0000     709
 16.0000 -10.0000     711
 16.0000  -9.0000     711
 16.0000  -8.0000     711
 16.0000  -7.0000     691
 16.0000  -6.0000     693
 16.0000  -5.0000     693
 16.0000  -4.0000     681
 16.0000  -3.0000     681
 16.0000  -2.0000     695
 16.0000  -1.0000     690
 16.0000   0.0000     690
 16.0000   1.0000     687
 16.0000   2.0000     687
 16.0000   3.0000     688
 16.0000   4.0000     692
 16.0000   5.0000     694
 16.0000   6.0000     694
 16.0000   7.0000     702
 16.0000   8.0000     708
 16.0000   9.0000     714
 16.0000  10.0000     714
 16.0000  11.0000     722
 16.0000  12.0000     720
 16.0000  13.0000     731
 16.0000  14.0000     731
 16.0000  15.0000     731
 17.0000 -15.0000     730
 17.0000 -14.0000     730
 17.0000 -13.0000     730
 17.0000 -12.0000     730
 17.0000 -11.0000     730
 17.0000 -10.0000     711
 17.0000  -9.0000     711
 17.0000  -8.0000     711
 17.0000  -7.0000     716
 17.0000  -6.0000     693
 17.0000  -5.0000     693
 17.0000  -4.0000     681
 17.0000  -3.0000     695
 17.0000  -2.0000     695
 17.0000  -1.0000     705
 17.0000   0.0000     703
 17.0000   1.0000     703
 17.0000   2.0000     704
 17.0000   3.0000     704
 17.0000   4.0000     707
 17.0000   5.0000     707
 17.0000   6.0000     713
 17.0000   7.0000     713
 17.0000   8.0000     719
 17.0000   9.0000     719
 17.0000  10.0000     726
 17.0000  11.0000     722
 17.0000  12.0000     722
 17.0000  13.0000     731
 17.0000  14.0000     731
 18.0000 -14.0000     730
 18.0000 -13.0000     730
 18.0000 -12.0000     730
 18.0000 -11.0000     730
 18.0000 -10.0000     730
 18.0000  -9.0000     711
 18.0000  -8.0000     716
 18.0000  -7.0000     716
 18.0000  -6.0000     716
 18.0000  -5.0000     712
 18.0000  -4.0000     712
 18.0000  -3.0000     695
 18.0000  -2.0000     705
 18.0000  -1.0000     705
 18.0000   0.0000     703
 18.0000   1.0000     715
 18.0000   2.0000     704
 18.0000   3.0000     717
 18.0000   4.0000     717
 18.0000   5.0000     721
 18.0000   6.0000     721
 18.0000   7.0000     724
 18.0000   8.0000     724
 18.0000   9.0000     726
 18.0000  10.0000     726
 18.0000  11.0000     733
 18.0000  12.0000     733
 18.0000  13.0000     733
 19.0000 -13.0000     730
 19.0000 -12.0000     730
 19.0000 -11.0000     730
 19.0000 -10.0000     730
 19.0000  -9.0000     716
 19.0000  -8.0000     716
 19.0000  -7.0000     716
 19.0000  -6.0000     716
 19.0000  -5.0000     712
 19.0000  -4.0000     712
 19.0000  -3.0000     712
 19.0000  -2.0000     705
 19.0000  -1.0000     705
 19.0000   0.0000     715
 19.0000   1.0000     715
 19.0000   2.0000     715
 19.0000   3.0000     717
 19.0000   4.0000     717
 19.0000   5.0000     721
 19.0000   6.0000     729
 19.0000   7.0000     729
 19.0000   8.0000     732
 19.0000   9.0000     732
 19.0000  10.0000     726
 19.0000  11.0000     733
 19.0000  12.0000     733
 19.0000  13.0000     733
 20.0000 -11.0000     730
 20.0000 -10.0000     730
 20.0000  -9.0000     716
 20.0000  -8.0000     716
 20.0000  -7.0000     716
 20.0000  -6.0000     712
 20.0000  -5.0000     712
 20.0000  -4.0000     712
 20.0000  -3.0000     712
 20.0000  -2.0000     723
 20.0000  -1.0000     723
 20.0000   0.0000     723
 20.0000   1.0000     715
 20.0000   2.0000     715
 20.0000   3.0000     725
 20.0000   4.0000     725
 20.0000   5.0000     725
 20.0000   6.0000     729
 20.0000   7.0000     729
 20.0000   8.0000     732
 20.0000   9.0000     732
 20.0000  10.0000     734
 20.0000  11.0000     734
 20.0000  12.0000     733
 20.0000  13.0000     733
 21.0000  -5.0000     712
 21.0000  -1.0000     723
 21.0000   0.0000     723
 21.0000   1.0000     723
 21.0000   4.0000     725
 21.0000   5.0000     725
 21.0000   6.0000     729
 21.0000   9.0000     734
 21.0000  10.0000     734
 21.0000  11.0000     734
 21.0000  12.0000     734
