# Binning scheme file
# X_pix  Y_pix  binid
  9.0000 -12.0000     637
  9.0000 -11.0000     640
  9.0000 -10.0000     619
  9.0000  -9.0000     619
  9.0000  -8.0000     622
  9.0000  -7.0000     605
  9.0000  -6.0000     587
  9.0000  -5.0000     567
  9.0000  -4.0000     553
  9.0000  -3.0000     540
  9.0000  -2.0000     528
  9.0000  -1.0000     514
  9.0000   0.0000     510
  9.0000   1.0000     504
  9.0000   2.0000     501
  9.0000   3.0000     498
  9.0000   4.0000     500
  9.0000   5.0000     503
  9.0000   6.0000     509
  9.0000   7.0000     513
  9.0000   8.0000     530
  9.0000   9.0000     545
  9.0000  10.0000     560
  9.0000  11.0000     573
  9.0000  12.0000     606
  9.0000  13.0000     646
  9.0000  14.0000     646
  9.0000  15.0000     690
  9.0000  16.0000     690
 10.0000 -16.0000     637
 10.0000 -15.0000     637
 10.0000 -14.0000     637
 10.0000 -13.0000     637
 10.0000 -12.0000     637
 10.0000 -11.0000     640
 10.0000 -10.0000     640
 10.0000  -9.0000     649
 10.0000  -8.0000     649
 10.0000  -7.0000     627
 10.0000  -6.0000     613
 10.0000  -5.0000     594
 10.0000  -4.0000     584
 10.0000  -3.0000     569
 10.0000  -2.0000     558
 10.0000  -1.0000     552
 10.0000   0.0000     543
 10.0000   1.0000     538
 10.0000   2.0000     535
 10.0000   3.0000     533
 10.0000   4.0000     536
 10.0000   5.0000     539
 10.0000   6.0000     546
 10.0000   7.0000     556
 10.0000   8.0000     562
 10.0000   9.0000     571
 10.0000  10.0000     592
 10.0000  11.0000     617
 10.0000  12.0000     646
 10.0000  13.0000     646
 10.0000  14.0000     646
 10.0000  15.0000     690
 10.0000  16.0000     690
 11.0000 -14.0000     637
 11.0000 -13.0000     637
 11.0000 -12.0000     637
 11.0000 -11.0000     640
 11.0000 -10.0000     640
 11.0000  -9.0000     649
 11.0000  -8.0000     649
 11.0000  -7.0000     655
 11.0000  -6.0000     636
 11.0000  -5.0000     623
 11.0000  -4.0000     612
 11.0000  -3.0000     599
 11.0000  -2.0000     589
 11.0000  -1.0000     579
 11.0000   0.0000     572
 11.0000   1.0000     568
 11.0000   2.0000     565
 11.0000   3.0000     564
 11.0000   4.0000     566
 11.0000   5.0000     570
 11.0000   6.0000     574
 11.0000   7.0000     586
 11.0000   8.0000     595
 11.0000   9.0000     616
 11.0000  10.0000     643
 11.0000  11.0000     654
 11.0000  12.0000     662
 11.0000  13.0000     691
 11.0000  14.0000     691
 11.0000  15.0000     741
 12.0000 -14.0000     637
 12.0000 -13.0000     637
 12.0000 -12.0000     668
 12.0000 -11.0000     668
 12.0000 -10.0000     668
 12.0000  -9.0000     655
 12.0000  -8.0000     655
 12.0000  -7.0000     655
 12.0000  -6.0000     636
 12.0000  -5.0000     653
 12.0000  -4.0000     641
 12.0000  -3.0000     629
 12.0000  -2.0000     621
 12.0000  -1.0000     614
 12.0000   0.0000     607
 12.0000   1.0000     603
 12.0000   2.0000     601
 12.0000   3.0000     602
 12.0000   4.0000     604
 12.0000   5.0000     608
 12.0000   6.0000     615
 12.0000   7.0000     628
 12.0000   8.0000     645
 12.0000   9.0000     652
 12.0000  10.0000     658
 12.0000  11.0000     674
 12.0000  12.0000     694
 12.0000  13.0000     691
 12.0000  14.0000     741
 12.0000  15.0000     741
 13.0000 -13.0000     668
 13.0000 -12.0000     668
 13.0000 -11.0000     668
 13.0000 -10.0000     668
 13.0000  -9.0000     678
 13.0000  -8.0000     678
 13.0000  -7.0000     678
 13.0000  -6.0000     653
 13.0000  -5.0000     653
 13.0000  -4.0000     666
 13.0000  -3.0000     657
 13.0000  -2.0000     651
 13.0000  -1.0000     648
 13.0000   0.0000     642
 13.0000   1.0000     638
 13.0000   2.0000     635
 13.0000   3.0000     639
 13.0000   4.0000     644
 13.0000   5.0000     647
 13.0000   6.0000     650
 13.0000   7.0000     656
 13.0000   8.0000     659
 13.0000   9.0000     673
 13.0000  10.0000     687
 13.0000  11.0000     698
 13.0000  12.0000     717
 13.0000  13.0000     740
 13.0000  14.0000     741
 13.0000  15.0000     741
 14.0000 -14.0000     668
 14.0000 -13.0000     668
 14.0000 -12.0000     668
 14.0000 -11.0000     668
 14.0000 -10.0000     668
 14.0000  -9.0000     678
 14.0000  -8.0000     678
 14.0000  -7.0000     678
 14.0000  -6.0000     688
 14.0000  -5.0000     688
 14.0000  -4.0000     680
 14.0000  -3.0000     676
 14.0000  -2.0000     671
 14.0000  -1.0000     669
 14.0000   0.0000     665
 14.0000   1.0000     663
 14.0000   2.0000     660
 14.0000   3.0000     661
 14.0000   4.0000     664
 14.0000   5.0000     667
 14.0000   6.0000     672
 14.0000   7.0000     679
 14.0000   8.0000     689
 14.0000   9.0000     697
 14.0000  10.0000     713
 14.0000  11.0000     734
 14.0000  12.0000     743
 14.0000  13.0000     740
 15.0000 -12.0000     668
 15.0000 -11.0000     668
 15.0000 -10.0000     668
 15.0000  -9.0000     678
 15.0000  -8.0000     678
 15.0000  -7.0000     678
 15.0000  -6.0000     688
 15.0000  -5.0000     688
 15.0000  -4.0000     699
 15.0000  -3.0000     695
 15.0000  -2.0000     692
 15.0000  -1.0000     686
 15.0000   0.0000     684
 15.0000   1.0000     682
 15.0000   2.0000     681
 15.0000   3.0000     683
 15.0000   4.0000     685
 15.0000   5.0000     693
 15.0000   6.0000     696
 15.0000   7.0000     700
 15.0000   8.0000     714
 15.0000   9.0000     730
 15.0000  10.0000     739
 15.0000  11.0000     747
 15.0000  12.0000     752
 15.0000  13.0000     752
 16.0000 -12.0000     668
 16.0000 -11.0000     668
 16.0000 -10.0000     668
 16.0000  -9.0000     709
 16.0000  -8.0000     709
 16.0000  -7.0000     709
 16.0000  -6.0000     709
 16.0000  -5.0000     699
 16.0000  -4.0000     699
 16.0000  -3.0000     716
 16.0000  -2.0000     712
 16.0000  -1.0000     710
 16.0000   0.0000     707
 16.0000   1.0000     705
 16.0000   2.0000     706
 16.0000   3.0000     708
 16.0000   4.0000     711
 16.0000   5.0000     715
 16.0000   6.0000     718
 16.0000   7.0000     733
 16.0000   8.0000     738
 16.0000   9.0000     744
 16.0000  10.0000     749
 16.0000  11.0000     747
 16.0000  12.0000     752
 17.0000 -11.0000     668
 17.0000 -10.0000     709
 17.0000  -9.0000     709
 17.0000  -8.0000     709
 17.0000  -7.0000     709
 17.0000  -6.0000     709
 17.0000  -5.0000     716
 17.0000  -4.0000     716
 17.0000  -3.0000     716
 17.0000  -2.0000     712
 17.0000  -1.0000     728
 17.0000   0.0000     726
 17.0000   1.0000     727
 17.0000   2.0000     729
 17.0000   3.0000     732
 17.0000   4.0000     735
 17.0000   5.0000     737
 17.0000   6.0000     742
 17.0000   7.0000     748
 17.0000   8.0000     750
 17.0000   9.0000     753
 17.0000  10.0000     759
 17.0000  11.0000     767
 17.0000  12.0000     767
 18.0000  -7.0000     709
 18.0000  -4.0000     716
 18.0000  -2.0000     731
 18.0000   0.0000     726
 18.0000   1.0000     745
 18.0000   2.0000     746
 18.0000   3.0000     746
 18.0000   5.0000     751
 18.0000   6.0000     751
 18.0000   7.0000     754
 18.0000   8.0000     754
 18.0000   9.0000     766
 18.0000  10.0000     771
 18.0000  11.0000     771
 19.0000  -7.0000     709
 19.0000  -2.0000     731
 19.0000   3.0000     746
 19.0000   8.0000     754
